polygon-label,a,b,c
97,8,0,10
98,12,8,3
98,0,8,10
98,6,8,3
98,6,8,1
98,13,5,10
98,13,12,8
98,9,8,1
98,9,0,8
98,9,0,10
98,9,5,10
98,9,5,1
98,2,5,1
98,2,6,1
98,2,6,3
98,7,12,3
98,7,13,12
98,7,2,3
98,7,13,5
98,7,2,5
98,4,8,10
98,4,13,10
98,4,13,8
99,2,0,7
99,10,3,7
99,10,2,7
99,10,2,11
99,4,3,7
99,4,0,7
99,5,3,11
99,5,2,11
99,5,4,3
99,5,4,0
99,8,3,11
99,8,10,11
99,8,10,3
99,9,2,0
99,9,5,0
99,9,5,2
100,9,8,3
100,7,8,3
100,7,8,6
100,7,5,3
100,7,5,6
100,2,9,5
100,10,8,6
100,10,9,8
100,10,5,6
100,10,9,5
100,0,5,3
100,0,2,5
100,0,9,3
100,0,2,9
101,1,3,7
101,10,6,11
101,10,6,7
101,2,6,11
101,2,6,1
101,2,3,11
101,2,1,3
101,4,1,7
101,4,6,7
101,4,6,1
101,9,3,7
101,9,10,7
101,9,3,11
101,9,10,11
102,2,3,12
102,10,13,1
102,10,3,12
102,14,2,12
102,6,13,1
102,9,3,1
102,9,10,1
102,9,10,3
102,8,3,1
102,5,14,2
102,5,6,2
102,5,6,13
102,5,10,13
102,5,10,12
102,5,14,12
102,4,8,3
102,4,2,3
102,4,6,2
102,4,6,1
102,4,8,1
103,2,4,6
103,7,4,6
103,7,2,6
103,3,7,2
103,11,4,0
103,11,7,4
103,11,9,5
103,11,3,5
103,11,3,7
103,1,9,5
103,1,3,5
103,1,3,2
103,8,4,0
103,8,11,0
103,8,11,9
103,8,2,4
103,8,1,2
103,8,1,9
104,15,13,5
104,15,1,13
104,9,1,12
104,9,6,0
104,2,9,6
104,2,14,6
104,2,14,13
104,11,14,6
104,11,10,5
104,11,13,5
104,11,14,13
104,3,9,0
104,3,9,1
104,4,9,12
104,4,2,9
104,4,1,12
104,4,1,13
104,4,2,13
104,7,11,10
104,7,3,0
104,7,3,10
104,7,6,0
104,7,11,6
104,8,15,1
104,8,3,1
104,8,15,5
104,8,10,5
104,8,3,10
105,7,2,5
105,10,2,5
105,10,7,1
105,10,7,2
105,11,3,5
105,11,4,3
105,11,4,1
105,11,10,5
105,11,10,1
105,6,7,1
105,6,4,3
105,6,4,1
105,9,6,3
105,8,6,7
105,8,9,6
105,8,9,3
105,8,3,5
105,8,7,5
106,9,3,5
106,11,3,5
106,4,3,7
106,4,9,3
106,4,1,7
106,10,3,7
106,10,11,3
106,10,1,7
106,6,9,5
106,6,11,5
106,8,10,1
106,8,6,9
106,8,10,11
106,8,6,11
106,8,4,9
106,8,4,1
107,6,8,2
107,6,12,8
107,13,10,3
107,13,10,8
107,13,12,3
107,13,12,8
107,7,10,3
107,7,12,3
107,7,12,11
107,14,8,2
107,14,10,2
107,14,10,8
107,5,10,2
107,4,12,11
107,4,6,12
107,4,6,2
107,4,5,2
107,4,5,11
107,1,7,11
107,1,7,10
107,1,5,11
107,1,5,10
108,12,4,5
108,12,4,3
108,11,3,7
108,11,4,7
108,10,2,5
108,10,4,5
108,10,4,7
108,0,3,7
108,0,2,7
108,0,2,3
108,1,2,3
108,1,12,3
108,1,2,5
108,1,12,5
108,8,4,3
108,8,11,3
108,8,11,4
108,9,2,7
108,9,10,7
108,9,10,2
109,9,4,5
109,10,5,12
109,10,4,5
109,10,0,4
109,14,5,12
109,14,13,5
109,1,10,12
109,1,10,0
109,7,9,8
109,7,9,4
109,7,0,8
109,7,0,4
109,15,9,8
109,15,0,8
109,15,13,0
109,3,13,0
109,3,1,0
109,3,1,12
109,3,14,12
109,3,14,13
109,2,9,5
109,2,15,9
109,2,13,5
109,2,15,13
110,3,9,5
110,3,2,9
110,7,9,5
110,7,2,9
110,1,0,5
110,1,3,5
110,1,3,0
110,8,3,0
110,8,3,2
110,8,0,5
110,8,7,5
110,4,8,7
110,6,7,2
110,6,4,7
110,6,8,2
110,6,4,8
111,1,0,6
111,1,3,6
111,5,3,4
111,5,0,6
111,5,3,6
111,7,1,0
111,2,3,4
111,2,1,3
111,2,7,4
111,2,7,1
111,8,5,0
111,8,7,0
111,8,5,4
111,8,7,4
112,9,7,14
112,9,7,4
112,5,9,14
112,5,9,4
112,0,7,14
112,0,5,14
112,0,5,2
112,8,7,4
112,8,15,4
112,8,15,7
112,6,15,4
112,6,5,4
112,6,5,2
112,10,15,7
112,10,0,7
112,10,0,2
112,10,6,2
112,10,6,15
113,9,1,6
113,8,5,1
113,4,9,11
113,4,9,6
113,4,12,6
113,4,12,5
113,4,13,5
113,2,5,1
113,2,12,5
113,2,1,6
113,2,12,6
113,7,9,1
113,7,8,1
113,7,9,11
113,7,8,11
113,0,8,5
113,0,13,5
113,0,8,11
113,0,4,11
113,0,4,13
114,8,6,7
114,11,2,10
114,1,2,10
114,1,6,10
114,0,2,7
114,0,6,7
114,0,1,2
114,0,1,6
114,9,2,7
114,9,11,2
114,9,8,7
114,4,11,10
114,4,6,10
114,5,9,11
114,5,4,11
114,3,4,6
114,3,5,4
114,3,8,6
114,3,9,8
114,3,5,9
115,2,10,9
115,0,3,6
115,4,3,6
115,4,2,6
115,4,2,10
115,5,10,9
115,5,3,9
115,5,4,10
115,5,4,3
115,8,3,9
115,8,0,9
115,8,0,3
115,7,2,9
115,7,0,9
115,7,2,6
115,7,0,6
116,10,9,6
116,10,9,7
116,10,8,6
116,10,8,7
116,2,9,7
116,5,8,7
116,5,8,0
116,5,2,7
116,5,2,0
116,1,8,0
116,1,2,0
116,1,8,6
116,1,9,6
116,1,2,9
117,10,9,12
117,1,8,2
117,1,10,2
117,6,9,12
117,6,8,9
117,5,10,2
117,5,3,2
117,5,3,10
117,4,8,9
117,4,1,8
117,4,10,9
117,4,1,10
117,7,6,8
117,7,8,2
117,7,3,2
117,7,10,12
117,7,3,10
117,0,6,12
117,0,7,12
117,0,7,6
118,0,7,6
118,12,0,16
118,12,0,7
118,4,8,16
118,1,11,5
118,1,4,5
118,1,0,6
118,1,11,6
118,1,0,16
118,1,4,16
118,2,12,16
118,2,12,7
118,2,8,16
118,2,8,7
118,9,7,6
118,9,8,7
118,17,11,5
118,17,9,5
118,17,11,6
118,17,9,6
118,10,4,5
118,10,9,5
118,10,4,8
118,10,9,8
119,12,13,10
119,4,11,2
119,5,12,11
119,14,13,6
119,14,13,2
119,14,4,2
119,9,13,6
119,9,11,6
119,9,12,11
119,3,12,10
119,3,5,12
119,7,11,2
119,7,5,11
119,7,3,5
119,7,3,10
119,7,13,10
119,7,13,2
119,1,14,6
119,1,14,4
119,1,11,6
119,1,4,11
119,15,12,13
119,15,9,13
119,15,9,12
120,11,12,5
120,9,12,5
120,9,12,8
120,9,1,8
120,4,1,5
120,4,11,5
120,4,11,1
120,2,11,12
120,7,1,5
120,7,9,5
120,7,9,1
120,13,12,8
120,3,11,1
120,3,2,11
120,3,1,8
120,3,13,8
120,0,3,2
120,0,3,13
120,0,2,12
120,0,13,12
121,2,10,6
121,8,10,6
121,3,4,11
121,3,2,4
121,9,8,6
121,9,2,6
121,9,2,4
121,5,10,11
121,5,3,11
121,5,3,2
121,0,9,8
121,0,10,11
121,0,8,10
121,0,4,11
121,0,9,4
121,7,2,10
121,7,5,10
121,7,5,2
122,1,4,7
122,12,0,3
122,12,4,0
122,12,1,4
122,8,4,7
122,8,4,0
122,8,2,7
122,8,0,2
122,5,0,3
122,5,0,2
122,13,2,7
122,13,1,7
122,13,5,2
122,16,12,3
122,16,12,1
122,16,5,3
122,16,13,1
122,16,13,5
123,6,4,0
123,8,4,3
123,8,6,4
123,2,4,3
123,2,7,3
123,5,4,0
123,5,7,0
123,5,2,4
123,5,2,7
123,1,6,0
123,1,7,0
123,1,7,3
123,1,8,3
123,1,8,6
124,8,16,7
124,5,16,7
124,5,12,7
124,5,12,16
124,15,12,9
124,15,12,16
124,15,8,9
124,15,8,16
124,4,8,7
124,6,8,9
124,6,11,8
124,6,12,7
124,6,4,7
124,17,11,8
124,17,4,8
124,17,6,11
124,17,6,4
124,3,6,12
124,0,12,9
124,0,3,12
124,0,6,9
124,0,3,6
125,6,2,7
125,6,2,0
125,4,2,7
125,4,2,0
125,3,6,7
125,3,6,0
125,3,4,7
125,3,4,0
126,1,9,7
126,0,1,7
126,2,9,8
126,4,9,7
126,4,2,10
126,4,2,9
126,5,9,8
126,5,1,9
126,5,0,8
126,5,0,1
126,6,0,7
126,6,4,7
126,6,4,10
126,3,6,10
126,3,6,0
126,3,2,10
126,3,0,8
126,3,2,8
127,5,2,3
127,1,5,2
127,8,1,6
127,7,6,3
127,7,5,3
127,7,1,6
127,7,1,5
127,4,6,3
127,4,8,6
127,4,2,3
127,4,8,2
127,0,1,2
127,0,8,2
127,0,8,1
128,1,5,8
128,7,5,8
128,7,9,8
128,7,4,5
128,7,4,9
128,6,9,8
128,6,1,8
128,0,1,5
128,3,4,9
128,3,6,9
128,3,6,1
128,2,3,1
128,2,3,4
128,2,0,1
128,2,4,5
128,2,0,5
129,9,8,4
129,1,10,4
129,1,10,2
129,1,8,4
129,3,9,4
129,11,9,8
129,11,0,9
129,11,10,2
129,11,0,10
129,7,3,9
129,7,0,10
129,7,0,9
129,5,11,2
129,5,11,8
129,5,1,2
129,5,1,8
129,6,7,10
129,6,7,3
129,6,10,4
129,6,3,4
130,7,3,13
130,7,11,13
130,7,12,3
130,7,12,11
130,8,3,13
130,8,4,3
130,2,11,9
130,2,12,11
130,15,4,3
130,15,12,3
130,15,4,9
130,15,2,9
130,15,2,12
130,10,11,13
130,10,8,13
130,10,8,4
130,5,11,9
130,5,10,11
130,5,4,9
130,5,10,4
131,2,0,12
131,3,2,12
131,11,0,8
131,5,0,8
131,5,2,0
131,5,3,2
131,9,0,12
131,4,3,12
131,4,9,12
131,4,11,0
131,4,9,0
131,10,11,8
131,10,4,3
131,10,4,11
131,1,5,3
131,1,10,8
131,1,10,3
131,7,5,8
131,7,1,8
131,7,1,5
132,0,6,5
132,0,6,3
132,1,6,5
132,4,1,5
132,4,0,5
132,4,0,3
132,2,6,3
132,2,1,6
132,2,4,3
132,2,4,1
133,16,1,6
133,16,9,6
133,11,9,6
133,10,9,2
133,10,11,9
133,10,11,6
133,7,12,2
133,7,12,1
133,13,12,2
133,13,10,2
133,14,12,1
133,5,1,6
133,5,10,6
133,5,1,8
133,5,13,8
133,5,13,10
133,4,16,1
133,4,7,1
133,4,7,2
133,4,9,2
133,4,16,9
133,15,13,8
133,15,13,12
133,15,14,12
133,15,1,8
133,15,14,1
134,4,3,5
134,1,2,8
134,1,4,5
134,1,4,8
134,7,3,5
134,7,2,3
134,9,3,8
134,9,2,8
134,9,2,3
134,0,3,8
134,0,4,8
134,0,4,3
134,6,1,5
134,6,1,2
134,6,7,5
134,6,7,2
135,4,2,0
135,4,10,0
135,7,10,6
135,7,4,10
135,8,11,6
135,8,11,2
135,8,7,6
135,8,4,2
135,8,7,4
135,3,10,6
135,3,11,6
135,3,11,10
135,1,2,0
135,1,11,10
135,9,11,2
135,9,1,2
135,9,1,11
135,5,10,0
135,5,1,0
135,5,1,10
136,12,7,11
136,5,0,10
136,1,12,7
136,1,5,10
136,1,5,12
136,8,0,10
136,8,0,7
136,8,1,10
136,8,1,7
136,4,7,11
136,4,0,11
136,4,0,7
136,3,12,11
136,6,5,12
136,6,3,12
136,2,6,5
136,2,6,3
136,2,3,11
136,2,0,11
136,2,5,0
137,7,5,1
137,7,5,8
137,4,5,1
137,4,5,8
137,0,3,1
137,0,7,1
137,2,7,8
137,2,4,8
137,2,4,3
137,2,0,3
137,2,0,7
137,6,3,1
137,6,4,1
137,6,4,3
138,14,2,10
138,4,2,1
138,12,4,1
138,12,4,5
138,11,2,10
138,11,4,2
138,13,2,1
138,13,9,2
138,13,9,14
138,13,12,1
138,13,12,14
138,7,14,2
138,7,9,2
138,7,9,14
138,6,14,10
138,6,12,14
138,0,4,5
138,0,11,4
138,0,12,5
138,0,6,12
138,0,11,10
138,0,6,10
139,5,4,8
139,3,5,8
139,3,2,7
139,6,5,4
139,6,3,7
139,6,3,5
139,1,4,8
139,0,3,8
139,0,3,2
139,0,1,8
139,0,1,2
139,9,6,4
139,9,1,4
139,9,1,2
139,9,2,7
139,9,6,7
140,13,6,1
140,2,13,6
140,12,13,1
140,12,11,13
140,14,7,9
140,14,7,6
140,14,2,9
140,14,2,6
140,8,6,1
140,8,7,1
140,8,7,6
140,15,7,9
140,15,2,9
140,15,2,13
140,5,12,1
140,5,12,11
140,5,15,7
140,5,11,13
140,5,15,13
140,3,7,1
140,3,5,1
140,3,5,7
141,8,1,4
141,8,5,4
141,9,1,4
141,9,8,7
141,9,8,1
141,6,5,7
141,6,8,7
141,6,8,5
141,2,9,4
141,2,9,7
141,2,5,4
141,2,5,7
142,16,3,11
142,7,10,9
142,4,16,3
142,4,10,9
142,4,7,16
142,4,7,10
142,15,0,3
142,12,0,9
142,12,7,9
142,5,16,11
142,5,7,11
142,5,7,16
142,13,4,9
142,13,4,3
142,13,0,9
142,13,0,3
142,8,7,11
142,8,15,7
142,6,15,7
142,6,12,7
142,6,15,0
142,6,12,0
142,2,15,3
142,2,8,15
142,2,3,11
142,2,8,11
143,6,8,7
143,5,10,0
143,2,8,0
143,2,10,0
143,9,8,0
143,9,6,0
143,9,6,8
143,1,5,10
143,1,5,0
143,1,6,0
143,1,6,7
143,4,2,10
143,4,1,10
143,4,2,8
143,3,1,7
143,3,4,1
143,3,8,7
143,3,4,8
144,2,9,10
144,2,9,5
144,11,9,10
144,6,9,5
144,6,7,5
144,6,11,9
144,6,11,7
144,3,11,10
144,3,11,7
144,1,2,10
144,1,3,10
144,4,7,5
144,4,3,7
144,4,1,3
144,12,2,5
144,12,1,2
144,12,4,5
144,12,4,1
145,2,5,1
145,2,5,7
145,6,2,1
145,0,5,1
145,0,5,7
145,0,6,7
145,4,2,7
145,4,6,7
145,4,6,2
145,3,6,1
145,3,0,1
145,3,0,6
146,3,0,5
146,10,1,7
146,10,1,0
146,10,3,7
146,10,3,0
146,14,0,5
146,14,1,5
146,14,1,0
146,12,1,5
146,9,3,5
146,9,12,5
146,8,1,7
146,8,12,1
146,8,3,7
146,8,9,3
146,8,9,12
147,9,16,0
147,1,16,0
147,1,11,0
147,1,11,16
147,6,9,0
147,6,11,14
147,6,11,0
147,4,11,16
147,4,13,16
147,4,13,11
147,2,13,16
147,2,11,14
147,2,13,11
147,5,6,14
147,5,2,14
147,10,6,9
147,10,5,6
147,10,9,16
147,10,2,16
147,10,5,2
148,15,3,7
148,9,3,7
148,9,0,7
148,8,15,3
148,1,8,15
148,6,0,7
148,6,15,7
148,6,1,15
148,6,1,11
148,4,9,3
148,13,8,3
148,13,4,11
148,13,4,3
148,13,1,11
148,13,1,8
148,14,6,11
148,14,6,0
148,14,4,11
148,14,4,9
148,12,9,0
148,12,14,0
148,12,14,9
149,4,2,1
149,6,2,1
149,6,2,9
149,6,4,1
149,6,4,7
149,10,2,9
149,10,4,2
149,10,4,7
149,0,10,9
149,0,10,7
149,0,6,9
149,0,6,7
150,8,7,12
150,5,3,12
150,5,3,9
150,0,7,2
150,11,5,9
150,11,0,7
150,11,0,9
150,11,7,12
150,11,5,12
150,1,7,2
150,1,4,2
150,1,4,7
150,13,8,7
150,13,4,7
150,13,4,8
150,6,4,2
150,6,0,2
150,6,3,12
150,6,3,9
150,6,0,9
150,6,8,12
150,10,4,8
150,10,6,8
150,10,6,4
151,5,7,4
151,5,3,4
151,5,3,7
151,0,1,4
151,0,7,4
151,0,7,1
151,2,1,4
151,2,3,4
151,6,7,1
151,6,3,7
151,6,2,1
151,6,2,3
152,1,8,6
152,3,8,6
152,3,2,8
152,0,2,6
152,0,1,6
152,0,1,2
152,4,2,8
152,4,1,8
152,4,1,2
152,5,2,6
152,5,3,6
152,5,3,2
153,2,5,3
153,2,5,1
153,0,5,1
153,4,5,3
153,6,2,1
153,8,0,5
153,8,4,5
153,8,0,3
153,8,4,3
153,7,0,1
153,7,6,1
153,7,0,3
153,7,2,3
153,7,6,2
154,6,1,5
154,9,1,5
154,9,2,5
154,0,2,4
154,0,6,4
154,0,6,1
154,7,6,5
154,3,6,4
154,3,2,4
154,3,7,6
154,3,2,5
154,3,7,5
154,8,0,1
154,8,0,2
154,8,9,1
154,8,9,2
155,4,9,6
155,2,8,3
155,2,8,6
155,2,4,6
155,2,9,3
155,2,4,9
155,12,8,3
155,12,9,3
155,5,8,6
155,5,9,6
155,5,9,8
155,0,12,8
155,0,12,9
155,10,9,8
155,10,0,8
155,10,0,9
156,0,11,3
156,13,11,3
156,2,5,3
156,2,0,3
156,7,5,11
156,6,5,3
156,6,13,3
156,6,13,5
156,10,5,11
156,10,13,11
156,10,13,5
156,8,0,11
156,9,7,11
156,9,8,11
156,4,2,5
156,4,7,5
156,4,2,0
156,4,8,0
156,4,9,7
156,4,9,8
157,4,9,8
157,10,9,8
157,5,9,3
157,5,4,9
157,0,10,8
157,0,10,3
157,0,4,8
157,2,9,3
157,2,10,3
157,2,10,9
157,1,5,4
157,1,0,3
157,1,0,4
157,7,5,3
157,7,1,3
157,7,1,5
158,1,8,5
158,7,8,9
158,7,8,5
158,6,8,9
158,6,1,9
158,4,1,9
158,10,1,8
158,10,6,8
158,10,6,1
158,2,7,5
158,2,4,7
158,2,1,5
158,2,4,1
158,3,7,9
158,3,4,9
158,3,4,7
159,11,16,6
159,11,3,6
159,15,11,0
159,15,11,3
159,4,11,0
159,4,11,16
159,4,14,0
159,4,16,14
159,5,14,0
159,5,15,0
159,5,15,14
159,12,15,14
159,12,15,3
159,12,13,14
159,12,13,3
159,2,16,14
159,2,13,14
159,2,16,6
159,2,3,6
159,2,13,3
160,4,5,8
160,4,5,7
160,4,2,8
160,4,2,7
160,6,2,8
160,6,2,7
160,1,5,8
160,1,6,8
160,1,6,5
160,3,5,7
160,3,6,7
160,3,6,5
161,12,9,3
161,5,0,7
161,5,0,11
161,4,0,7
161,4,0,9
161,10,11,3
161,10,0,11
161,10,9,3
161,10,0,9
161,2,4,7
161,2,4,9
161,1,12,3
161,1,11,3
161,14,12,9
161,14,2,9
161,14,2,12
161,13,1,12
161,13,5,7
161,13,5,11
161,13,1,11
161,13,2,7
161,13,2,12
162,5,6,2
162,0,6,10
162,1,5,2
162,1,0,2
162,1,0,10
162,7,6,10
162,7,5,6
162,7,1,10
162,4,6,2
162,4,0,2
162,4,0,6
162,9,1,5
162,9,7,5
162,9,7,1
163,8,5,7
163,8,0,5
163,8,1,7
163,3,2,5
163,3,1,2
163,3,5,7
163,3,1,7
163,6,8,0
163,6,2,5
163,6,0,5
163,4,1,2
163,4,8,1
163,4,6,2
163,4,6,8
164,16,14,8
164,16,14,5
164,3,14,8
164,12,14,5
164,11,13,9
164,6,13,9
164,6,16,5
164,6,16,13
164,15,3,8
164,15,11,8
164,15,11,9
164,1,15,9
164,1,15,3
164,7,12,14
164,2,16,13
164,2,11,13
164,2,16,8
164,2,11,8
164,10,3,14
164,10,1,3
164,4,1,9
164,4,7,14
164,4,7,12
164,4,12,5
164,4,6,5
164,4,6,9
164,0,10,1
164,0,4,1
164,0,10,14
164,0,4,14
165,2,5,7
165,14,5,7
165,14,12,7
165,15,9,6
165,13,2,6
165,13,2,5
165,1,12,7
165,1,2,7
165,0,9,12
165,0,1,12
165,8,14,5
165,8,14,12
165,8,9,12
165,3,15,9
165,3,8,5
165,3,8,9
165,3,15,6
165,3,13,6
165,3,13,5
165,10,2,6
165,10,9,6
165,10,0,9
165,10,1,2
165,10,0,1
166,0,1,5
166,7,1,5
166,7,8,5
166,3,8,9
166,3,7,1
166,3,7,8
166,4,8,9
166,4,0,9
166,4,8,5
166,4,0,5
166,2,3,9
166,2,3,1
166,2,0,9
166,2,0,1
167,5,9,3
167,5,0,3
167,6,9,11
167,6,0,11
167,6,5,9
167,6,5,0
167,4,9,3
167,4,8,3
167,4,8,9
167,1,9,11
167,1,8,9
167,2,0,11
167,2,1,11
167,2,1,8
167,2,0,3
167,2,8,3
168,1,7,5
168,1,8,5
168,0,7,5
168,0,8,2
168,0,8,5
168,6,0,2
168,3,8,2
168,3,1,8
168,3,6,2
168,3,1,7
168,4,3,7
168,4,3,6
168,4,0,7
168,4,6,0
169,3,9,4
169,3,9,7
169,8,0,4
169,8,9,4
169,8,0,7
169,8,9,7
169,1,3,4
169,6,0,7
169,6,3,7
169,6,3,0
169,5,3,0
169,5,1,3
169,5,0,4
169,5,1,4
170,12,2,11
170,14,12,11
170,9,2,5
170,7,2,11
170,7,9,2
170,6,9,5
170,6,9,14
170,6,12,5
170,6,14,12
170,13,2,5
170,13,1,2
170,13,12,5
170,13,1,12
170,0,12,2
170,0,1,12
170,8,7,11
170,8,7,9
170,8,14,11
170,8,9,14
170,15,1,2
170,15,0,2
170,15,0,1
171,4,3,9
171,4,3,6
171,2,3,9
171,12,3,6
171,12,5,6
171,7,5,6
171,10,5,3
171,10,2,3
171,1,5,3
171,1,12,3
171,1,12,5
171,0,4,6
171,0,7,6
171,0,4,9
171,0,7,9
171,11,10,5
171,11,10,2
171,11,2,9
171,11,7,9
171,11,7,5
172,0,5,3
172,0,7,3
172,8,5,3
172,9,7,3
172,9,7,10
172,9,8,3
172,9,8,10
172,11,7,10
172,11,0,7
172,2,8,10
172,2,8,5
172,2,0,5
172,4,11,0
172,4,2,0
172,4,11,10
172,4,2,10
173,3,6,0
173,1,2,8
173,1,2,6
173,4,1,8
173,4,1,0
173,4,2,8
173,7,3,6
173,7,2,6
173,7,2,3
173,10,6,0
173,10,1,0
173,10,1,6
173,9,3,0
173,9,4,0
173,9,2,3
173,9,4,2
174,2,7,6
174,2,7,4
174,1,0,6
174,1,7,4
174,1,0,4
174,5,0,4
174,5,2,4
174,5,0,6
174,5,2,6
174,3,7,6
174,3,1,6
174,3,1,7
175,3,2,1
175,3,14,4
175,7,2,1
175,7,14,4
175,9,3,2
175,12,3,14
175,10,7,2
175,10,9,2
175,10,7,4
175,10,3,4
175,10,9,3
175,5,12,14
175,5,3,1
175,5,12,3
175,13,5,1
175,13,5,14
175,13,7,1
175,13,7,14
176,2,15,5
176,7,14,5
176,7,2,5
176,6,15,5
176,6,14,15
176,13,14,15
176,13,2,15
176,10,7,2
176,10,7,14
176,12,14,5
176,12,6,5
176,12,6,14
176,4,13,3
176,4,13,14
176,4,10,3
176,4,10,14
176,0,13,3
176,0,13,2
176,0,10,3
176,11,10,2
176,11,0,2
176,11,0,10
177,14,8,4
177,12,7,10
177,3,8,4
177,3,7,8
177,13,14,4
177,13,1,4
177,13,1,14
177,11,1,14
177,11,1,10
177,11,12,14
177,11,12,10
177,0,14,8
177,0,12,8
177,0,12,14
177,5,7,8
177,5,12,8
177,5,12,7
177,6,7,10
177,6,3,7
177,6,3,4
177,6,1,4
177,6,1,10
178,8,3,7
178,8,1,3
178,5,3,7
178,5,1,7
178,2,1,7
178,2,8,7
178,2,8,1
178,0,1,3
178,0,5,3
178,0,5,1
179,11,12,2
179,14,12,2
179,14,12,7
179,4,12,7
179,6,11,2
179,1,4,7
179,1,6,7
179,15,4,12
179,5,14,7
179,5,6,7
179,8,11,12
179,8,15,12
179,8,15,11
179,0,1,4
179,0,15,4
179,0,15,11
179,0,6,11
179,0,1,6
179,13,5,14
179,13,14,2
179,13,6,2
179,9,5,6
179,9,13,6
179,9,13,5
180,0,3,8
180,0,3,9
180,4,3,8
180,4,10,3
180,4,0,8
180,5,10,3
180,5,10,11
180,6,0,11
180,6,4,0
180,6,10,11
180,6,4,10
180,1,5,11
180,1,0,11
180,1,0,9
180,1,3,9
180,1,5,3
181,3,14,6
181,11,3,0
181,11,3,14
181,11,10,0
181,11,10,14
181,8,14,6
181,8,10,14
181,8,3,6
181,8,9,3
181,15,3,0
181,15,9,3
181,15,10,0
181,7,8,10
181,7,8,9
181,7,15,10
181,7,15,9
182,0,4,8
182,6,0,7
182,6,0,4
182,12,2,8
182,12,0,8
182,12,2,7
182,12,0,7
182,11,2,7
182,3,2,8
182,1,6,4
182,1,6,7
182,1,11,7
182,1,11,13
182,5,13,2
182,5,11,2
182,5,11,13
182,10,13,2
182,10,3,2
182,10,3,8
182,10,4,8
182,10,13,4
182,9,13,4
182,9,1,4
182,9,1,13
183,6,2,4
183,8,6,2
183,7,5,4
183,7,5,9
183,7,6,4
183,7,6,9
183,12,8,3
183,12,8,2
183,12,2,4
183,12,5,4
183,11,5,9
183,11,0,5
183,11,6,9
183,11,8,6
183,10,12,3
183,10,12,5
183,10,0,5
183,10,11,0
183,13,8,3
183,13,10,3
183,13,11,8
183,13,10,11
184,14,4,7
184,2,4,7
184,13,4,6
184,13,11,6
184,3,11,6
184,3,14,7
184,0,14,4
184,0,14,10
184,1,13,11
184,1,3,11
184,1,2,4
184,1,13,4
184,1,2,7
184,1,3,7
184,9,4,6
184,9,0,4
184,8,14,10
184,8,3,14
184,8,0,10
184,8,9,0
184,8,3,6
184,8,9,6
185,8,4,2
185,1,4,2
185,1,4,7
185,0,4,7
185,0,11,7
185,0,11,4
185,6,8,3
185,6,11,3
185,6,11,7
185,9,11,4
185,9,8,4
185,9,11,3
185,9,8,3
185,10,1,7
185,10,6,7
185,10,6,8
185,10,8,2
185,10,1,2
186,14,12,13
186,14,3,13
186,0,10,12
186,6,3,13
186,1,14,12
186,1,10,12
186,8,3,11
186,8,0,11
186,8,0,3
186,16,0,12
186,16,0,11
186,16,12,13
186,16,6,13
186,16,3,11
186,16,6,3
186,9,1,15
186,9,1,3
186,9,0,15
186,9,0,3
186,5,14,3
186,5,1,3
186,5,1,14
186,2,1,15
186,2,1,10
186,2,0,15
186,2,0,10
187,4,7,8
187,0,7,8
187,9,7,13
187,9,0,13
187,9,0,7
187,3,0,13
187,3,7,13
187,3,4,7
187,10,3,4
187,10,3,0
187,5,0,8
187,5,10,0
187,5,4,8
187,5,10,4
188,4,1,5
188,4,1,9
188,8,10,5
188,7,1,5
188,7,10,1
188,3,1,9
188,3,10,1
188,3,8,9
188,3,8,10
188,6,4,9
188,6,8,9
188,6,4,5
188,6,8,5
188,0,10,5
188,0,7,5
188,0,7,10
189,10,4,3
189,2,10,8
189,2,10,3
189,6,2,8
189,6,2,3
189,0,10,8
189,0,10,4
189,1,4,3
189,1,0,4
189,7,6,3
189,7,1,3
189,7,1,6
189,5,0,8
189,5,1,0
189,5,6,8
189,5,1,6
190,13,3,5
190,11,4,1
190,11,4,7
190,6,3,5
190,6,11,7
190,0,4,7
190,0,13,1
190,0,4,1
190,9,7,5
190,9,6,5
190,9,6,7
190,10,6,11
190,10,11,1
190,12,13,5
190,12,0,13
190,12,7,5
190,12,0,7
190,2,10,1
190,2,13,1
190,2,13,3
190,2,6,3
190,2,10,6
191,3,6,4
191,13,6,4
191,14,3,4
191,0,14,3
191,9,14,4
191,9,0,8
191,9,0,14
191,10,2,8
191,10,0,8
191,10,3,6
191,10,0,3
191,11,2,8
191,11,2,13
191,11,9,8
191,11,9,13
191,12,13,6
191,12,2,13
191,12,10,6
191,12,10,2
191,5,13,4
191,5,9,4
191,5,9,13
192,7,3,5
192,7,4,3
192,8,7,4
192,1,3,5
192,1,8,5
192,1,8,4
192,0,8,5
192,9,4,3
192,9,1,3
192,9,1,4
192,6,8,7
192,6,0,8
192,6,7,5
192,6,0,5
193,0,1,11
193,0,1,9
193,10,1,9
193,10,6,1
193,2,6,1
193,2,7,6
193,2,1,11
193,2,7,11
193,5,7,11
193,5,0,11
193,8,7,6
193,8,10,6
193,8,10,9
193,8,0,9
193,8,5,7
193,8,5,0
194,8,6,4
194,10,6,4
194,10,6,3
194,1,8,4
194,1,10,4
194,0,1,8
194,0,6,3
194,0,8,6
194,7,10,3
194,7,1,10
194,7,0,3
194,7,0,1
195,2,8,0
