polygon-label,a,b,c
101,3,6,1
101,7,11,9
101,7,8,9
101,7,8,11
101,2,8,11
101,2,6,1
101,2,8,6
101,10,3,6
101,10,11,9
101,10,3,11
101,0,2,1
101,0,2,11
101,0,3,1
101,0,3,11
101,5,6,9
101,5,10,9
101,5,10,6
102,0,2,4
102,1,2,8
102,1,2,4
102,1,7,8
102,1,7,4
102,3,2,8
102,3,0,2
102,3,7,8
102,3,7,0
102,6,0,4
102,6,7,4
102,6,7,0
103,7,6,13
103,7,10,12
103,11,10,12
103,3,6,2
103,3,6,13
103,3,14,13
103,9,7,13
103,9,7,10
103,9,14,13
103,9,14,10
103,0,11,2
103,4,7,12
103,4,11,12
103,4,0,11
103,4,7,6
103,4,6,2
103,4,0,2
103,1,3,2
103,1,3,14
103,1,11,2
103,1,14,10
103,1,11,10
104,8,1,7
104,8,1,0
104,2,8,7
104,6,1,7
104,6,1,0
104,5,8,0
104,5,2,8
104,4,6,0
104,4,5,0
104,9,5,2
104,9,2,7
104,9,6,7
104,9,4,6
104,9,4,5
105,9,8,7
105,9,4,2
105,0,4,2
105,0,9,7
105,0,9,4
105,5,6,7
105,5,6,2
105,5,0,7
105,5,0,2
105,3,6,2
105,3,8,7
105,3,6,7
105,1,9,8
105,1,9,2
105,1,3,8
105,1,3,2
106,4,1,0
106,4,6,5
106,4,1,5
106,2,1,0
106,8,2,0
106,7,6,5
106,7,2,5
106,7,8,2
106,7,8,0
106,7,4,0
106,7,4,6
106,3,1,5
106,3,2,5
106,3,2,1
107,0,3,11
107,5,3,4
107,5,3,11
107,7,3,4
107,7,8,4
107,6,0,11
107,6,0,8
107,1,0,8
107,2,5,11
107,2,6,11
107,2,6,8
107,2,8,4
107,2,5,4
107,9,7,3
107,9,7,8
107,9,1,8
107,10,0,3
107,10,1,0
107,10,9,3
107,10,9,1
108,9,0,10
108,5,0,10
108,5,6,10
108,5,6,2
108,8,0,2
108,8,9,0
108,7,6,2
108,7,8,2
108,7,8,9
108,3,0,2
108,3,5,2
108,3,5,0
108,4,6,10
108,4,7,6
108,4,9,10
108,4,7,9
109,6,9,4
109,3,9,4
109,8,9,7
109,8,6,7
109,8,6,9
109,2,9,7
109,2,3,9
109,1,6,4
109,1,3,4
109,1,2,3
109,1,6,7
109,1,2,7
110,2,0,5
110,11,5,10
110,11,0,5
110,11,2,4
110,11,2,0
110,1,2,4
110,9,5,10
110,9,1,2
110,6,11,10
110,6,11,4
110,7,2,5
110,7,9,5
110,7,9,2
110,8,6,4
110,8,1,4
110,8,9,1
110,8,9,10
110,8,6,10
111,16,11,3
111,8,16,13
111,1,16,11
111,15,11,3
111,4,8,16
111,9,1,11
111,9,10,13
111,9,16,13
111,9,1,16
111,6,15,3
111,12,15,11
111,12,9,10
111,12,6,15
111,12,10,3
111,12,6,3
111,7,8,13
111,7,4,8
111,7,10,13
111,7,4,10
111,5,16,3
111,5,4,16
111,5,10,3
111,5,4,10
111,2,12,11
111,2,12,9
111,0,9,11
111,0,2,11
111,0,2,9
112,13,2,1
112,13,2,6
112,13,0,1
112,13,0,6
112,5,6,12
112,5,2,6
112,10,6,12
112,10,0,6
112,10,7,12
112,3,0,1
112,3,2,1
112,3,10,7
112,3,10,0
112,4,5,2
112,4,3,2
112,4,3,7
112,14,4,7
112,14,4,5
112,14,7,12
112,14,5,12
113,12,5,4
113,7,2,8
113,7,12,8
113,7,12,4
113,10,2,8
113,10,2,5
113,10,12,8
113,10,12,5
113,6,5,4
113,6,2,5
113,3,7,4
113,3,7,2
113,3,6,4
113,3,6,2
114,6,8,3
114,6,8,7
114,4,8,3
114,10,6,3
114,10,6,7
114,9,4,8
114,9,10,7
114,9,4,3
114,9,10,3
114,1,8,7
114,1,9,7
114,1,9,8
115,14,12,3
115,14,9,3
115,11,15,10
115,11,15,12
115,5,9,3
115,5,12,3
115,5,15,12
115,0,15,10
115,8,14,12
115,8,11,12
115,8,11,10
115,8,14,9
115,8,0,10
115,8,0,9
115,4,5,9
115,4,5,15
115,4,0,9
115,4,0,15
116,2,1,5
116,9,8,7
116,9,10,7
116,9,2,5
116,9,10,2
116,0,1,7
116,0,8,7
116,0,8,1
116,3,2,1
116,3,10,2
116,3,1,7
116,3,10,7
116,6,9,5
116,6,9,8
116,6,1,5
116,6,8,1
117,6,13,5
117,6,13,7
117,11,13,5
117,11,13,7
117,11,8,5
117,11,8,7
117,10,6,5
117,10,8,0
117,12,8,0
117,2,8,5
117,2,10,5
117,2,10,8
117,1,6,7
117,1,9,6
117,1,9,0
117,1,8,7
117,1,12,8
117,1,12,0
117,3,10,6
117,3,9,6
117,3,10,0
117,3,9,0
118,1,0,10
118,1,0,6
118,1,7,10
118,1,7,6
118,8,0,10
118,8,7,10
118,8,7,6
118,2,0,6
118,2,8,6
118,2,8,0
119,9,0,1
119,9,0,7
119,6,0,1
119,6,2,1
119,6,2,0
119,3,0,7
119,3,2,0
119,4,9,7
119,5,4,7
119,5,4,2
119,5,3,7
119,5,3,2
119,8,9,1
119,8,4,9
119,8,2,1
119,8,4,2
120,4,5,11
120,4,5,2
120,4,8,11
120,4,8,2
120,0,8,7
120,6,5,11
120,6,0,11
120,13,8,11
120,13,0,11
120,13,0,8
120,9,0,7
120,9,8,2
120,9,8,7
120,9,5,2
120,9,0,5
120,3,0,5
120,3,6,5
120,3,6,0
121,7,2,6
121,3,7,5
121,3,7,6
121,0,6,5
121,0,7,5
121,4,6,5
121,4,3,5
121,4,3,6
121,1,2,6
121,1,0,6
121,1,7,2
121,1,0,7
122,14,1,5
122,11,1,5
122,11,2,1
122,3,11,2
122,3,14,5
122,10,7,14
122,6,3,2
122,6,3,14
122,6,7,8
122,6,7,14
122,13,11,5
122,13,3,5
122,13,3,11
122,9,14,1
122,9,10,1
122,9,10,14
122,16,10,1
122,16,10,7
122,16,7,8
122,16,2,8
122,16,2,1
122,4,2,8
122,15,6,2
122,15,4,2
122,15,6,8
122,15,4,8
123,10,14,0
123,9,14,0
123,11,2,0
123,11,8,2
123,11,9,0
123,11,9,8
123,12,8,13
123,12,10,13
123,12,10,14
123,12,9,14
123,12,9,8
123,1,2,0
123,7,8,13
123,7,8,2
123,4,10,13
123,4,7,13
123,4,10,0
123,4,1,0
123,3,4,1
123,3,4,7
123,3,1,2
123,3,7,2
124,8,10,3
124,8,10,7
124,9,10,7
124,9,5,1
124,2,5,3
124,2,10,3
124,0,5,3
124,0,8,3
124,6,8,7
124,6,9,7
124,6,9,5
124,6,0,5
124,6,0,8
124,11,9,1
124,11,9,10
124,11,2,10
124,11,5,1
124,11,2,5
125,5,11,6
125,0,5,6
125,2,11,6
125,2,0,6
125,2,0,10
125,1,5,9
125,1,12,5
125,3,5,11
125,3,12,11
125,3,12,5
125,8,10,11
125,8,12,11
125,8,10,9
125,8,1,9
125,8,1,12
125,7,10,9
125,7,0,10
125,7,5,9
125,7,0,5
125,4,10,11
125,4,2,11
125,4,2,10
126,6,8,7
126,2,6,7
126,4,8,7
126,4,2,7
126,4,2,8
126,0,6,8
126,0,2,8
126,0,2,6
127,14,2,5
127,1,14,5
127,1,7,5
127,1,7,0
127,16,0,9
127,16,3,9
127,16,3,0
127,10,3,0
127,10,7,0
127,4,14,2
127,4,12,9
127,4,3,9
127,4,3,2
127,8,10,7
127,8,2,5
127,8,7,5
127,8,3,2
127,8,10,3
127,13,4,12
127,13,1,0
127,13,1,14
127,13,4,14
127,13,0,9
127,13,12,9
128,2,4,1
128,3,7,4
128,6,2,4
128,6,7,4
128,6,7,8
128,0,4,1
128,0,3,4
128,0,3,7
128,0,8,1
128,0,7,8
128,5,6,8
128,5,6,2
128,5,8,1
128,5,2,1
129,8,5,2
129,7,5,2
129,7,8,2
129,7,8,1
129,6,8,1
129,6,8,5
129,4,7,5
129,4,3,7
129,4,6,5
129,4,3,6
129,10,6,1
129,10,3,6
129,10,7,1
129,10,3,7
130,11,9,4
130,11,9,2
130,14,2,6
130,14,9,2
130,13,8,4
130,0,2,6
130,0,13,2
130,0,13,8
130,1,0,6
130,1,0,8
130,10,11,4
130,10,11,2
130,10,13,4
130,10,13,2
130,5,1,6
130,5,1,9
130,5,14,6
130,5,14,9
130,3,9,4
130,3,1,9
130,3,8,4
130,3,1,8
131,7,4,8
131,2,4,8
131,2,4,6
131,2,7,8
131,1,4,6
131,1,7,4
131,5,2,6
131,5,2,7
131,5,1,6
131,5,1,7
132,1,3,5
132,4,3,5
132,7,1,0
132,7,1,3
132,7,4,0
132,7,4,3
132,6,1,5
132,6,4,5
132,6,1,0
132,6,4,0
133,3,4,6
133,2,3,5
133,2,3,4
133,1,4,6
133,1,2,4
133,1,3,5
133,1,3,6
133,0,2,5
133,0,1,5
133,0,1,2
134,5,7,4
134,2,7,3
134,2,7,4
134,1,6,5
134,1,7,3
134,1,5,7
134,1,2,3
134,1,2,6
134,0,5,4
134,0,6,5
134,0,2,4
134,0,2,6
135,10,0,7
135,10,0,5
135,1,0,7
135,1,11,7
135,1,11,0
135,6,0,5
135,4,10,5
135,9,11,0
135,9,6,0
135,9,6,11
135,2,6,5
135,2,4,5
135,2,6,11
135,2,4,11
135,8,10,7
135,8,11,7
135,8,4,11
135,3,4,10
135,3,8,10
135,3,8,4
136,11,6,2
136,9,11,2
136,9,0,2
136,9,0,11
136,5,11,3
136,5,0,11
136,12,11,3
136,12,11,6
136,7,1,0
136,13,12,3
136,13,12,1
136,13,1,0
136,13,5,3
136,13,5,0
136,8,1,6
136,8,12,6
136,8,12,1
136,4,0,2
136,4,7,0
136,14,7,1
136,14,4,7
136,14,4,2
136,14,6,2
136,14,1,6
137,2,8,5
137,4,2,7
137,1,8,5
137,1,8,7
137,1,4,5
137,1,4,7
137,6,8,7
137,6,2,7
137,6,2,8
137,0,2,5
137,0,4,5
137,0,4,2
138,10,5,2
138,8,5,2
138,12,10,4
138,12,10,5
138,3,10,2
138,3,8,2
138,7,12,4
138,7,12,5
138,0,3,8
138,0,10,4
138,0,3,10
138,9,0,4
138,9,0,8
138,9,8,5
138,9,7,4
138,9,7,5
139,11,6,8
139,7,6,8
139,9,6,5
139,9,11,5
139,9,11,6
139,4,11,8
139,2,11,5
139,1,7,6
139,1,6,5
139,0,2,13
139,0,2,11
139,0,4,11
139,0,4,8
139,0,7,8
139,0,7,13
139,10,1,7
139,10,2,5
139,10,1,5
139,3,7,13
139,3,10,7
139,3,2,13
139,3,10,2
140,4,14,2
140,4,14,0
140,13,8,0
140,13,4,0
140,13,9,8
140,13,9,4
140,3,12,8
140,1,8,0
140,1,12,0
140,1,12,8
140,5,14,0
140,5,12,0
140,5,12,14
140,6,9,8
140,6,4,2
140,6,9,4
140,7,12,14
140,7,3,12
140,7,14,2
140,7,3,2
140,10,3,8
140,10,6,8
140,10,3,2
140,10,6,2
141,6,4,14
141,12,13,14
141,3,6,7
141,3,6,4
141,3,9,7
141,3,9,4
141,0,6,7
141,2,0,6
141,2,0,12
141,1,9,7
141,1,9,13
141,8,9,13
141,8,9,4
141,8,13,14
141,8,4,14
141,15,6,14
141,15,2,6
141,10,12,14
141,10,2,12
141,10,15,14
141,10,15,2
141,5,0,7
141,5,1,7
141,5,0,12
141,5,12,13
141,5,1,13
142,10,12,9
142,4,10,12
142,2,4,8
142,2,4,10
142,15,0,12
142,15,4,12
142,3,10,9
142,5,2,8
142,5,4,8
142,5,15,4
142,13,15,0
142,13,5,2
142,13,5,15
142,11,13,2
142,11,13,3
142,11,2,10
142,11,3,10
142,1,3,9
142,1,13,3
142,1,13,0
142,1,12,9
142,1,0,12
143,1,6,7
143,1,4,7
143,1,4,6
143,3,4,9
143,3,4,7
143,2,8,9
143,2,8,6
143,2,4,9
143,2,4,6
143,0,6,7
143,0,8,6
143,5,3,7
143,5,0,7
143,5,0,8
143,5,8,9
143,5,3,9
144,0,13,5
144,4,13,5
144,4,12,5
144,4,12,13
144,7,12,10
144,7,12,13
144,11,0,5
144,11,0,10
144,11,12,5
144,11,12,10
144,8,0,10
144,8,0,13
144,1,7,13
144,1,8,13
144,1,7,10
144,1,8,10
145,8,6,5
145,3,9,5
145,1,9,5
145,7,8,5
145,7,2,8
145,7,1,5
145,7,2,9
145,7,1,9
145,0,8,6
145,0,2,8
145,0,2,9
145,4,3,9
145,4,0,6
145,4,0,9
145,4,6,5
145,4,3,5
146,3,4,0
146,3,9,8
146,6,9,8
146,6,9,2
146,6,4,0
146,6,2,0
146,7,2,0
146,7,9,2
146,7,3,0
146,7,3,9
146,1,3,8
146,1,3,4
146,1,6,8
146,1,6,4
147,2,5,9
147,2,5,4
147,10,4,6
147,10,2,9
147,10,2,4
147,11,10,9
147,11,10,6
147,11,3,9
147,11,3,6
147,1,5,4
147,1,5,9
147,1,3,9
147,0,3,6
147,0,1,3
147,0,4,6
147,0,1,4
148,0,1,6
148,2,0,6
148,5,1,6
148,8,0,9
148,3,0,9
148,3,2,0
148,3,5,9
148,3,5,2
148,4,2,6
148,4,5,6
148,4,5,2
148,10,0,1
148,10,8,0
148,10,8,9
148,10,5,9
148,10,5,1
149,2,11,4
149,2,5,4
149,0,11,8
149,6,11,8
149,6,2,11
149,13,0,8
149,13,0,5
149,13,2,5
149,13,6,8
149,13,6,2
149,1,11,4
149,10,5,4
149,10,3,5
149,7,3,5
149,7,0,11
149,7,0,5
149,7,1,11
149,7,1,3
149,9,1,4
149,9,1,3
149,9,10,4
149,9,10,3
150,8,9,3
150,7,9,3
150,7,9,10
150,1,8,3
150,1,7,3
150,1,7,0
150,6,9,10
150,6,8,9
150,6,1,0
150,6,1,8
150,2,6,10
150,2,6,0
150,2,7,10
150,2,7,0
151,11,3,13
151,8,11,9
151,8,11,3
151,10,11,13
151,12,8,9
151,5,3,13
151,5,8,3
151,5,12,8
151,2,10,0
151,2,10,11
151,2,11,9
151,2,12,9
151,2,12,0
151,14,5,13
151,14,12,0
151,14,5,12
151,7,14,13
151,7,14,0
151,7,10,13
151,7,10,0
152,3,6,0
152,5,6,9
152,5,6,0
152,2,6,9
152,2,3,9
152,2,3,6
152,8,5,9
152,8,5,4
152,8,3,9
152,8,3,4
152,1,5,0
152,1,5,4
152,1,3,0
152,7,3,4
152,7,1,4
152,7,1,3
153,8,6,1
153,8,2,1
153,0,6,1
153,0,4,1
153,0,4,6
153,7,2,1
153,7,4,2
153,3,4,6
153,3,4,2
153,3,8,6
153,3,8,2
153,5,4,1
153,5,7,1
153,5,7,4
154,5,7,8
154,14,6,7
154,10,6,7
154,13,5,1
154,13,5,7
154,0,5,8
154,4,6,1
154,4,10,6
154,3,10,7
154,3,13,7
154,3,13,1
154,3,4,1
154,3,4,10
154,12,0,8
154,12,14,6
154,12,7,8
154,12,14,7
154,9,5,1
154,9,0,5
154,9,6,1
154,9,12,6
154,9,12,0
155,2,6,0
155,2,5,0
155,9,6,0
155,9,5,0
155,4,2,5
155,4,6,3
155,4,2,6
155,11,9,3
155,11,9,6
155,8,4,3
155,8,4,5
155,8,9,3
155,8,9,5
155,1,6,3
155,1,11,3
155,1,11,6
156,5,7,0
156,4,5,0
156,6,7,0
156,6,7,1
156,6,4,0
156,6,4,1
156,8,4,1
156,8,4,5
156,8,9,5
156,8,9,7
156,3,5,7
156,3,9,7
156,3,9,5
156,10,7,1
156,10,8,1
156,10,8,7
157,5,11,12
157,4,11,12
157,0,11,7
157,0,5,11
157,0,2,7
157,0,2,5
157,9,11,7
157,9,4,11
157,8,4,12
157,8,2,4
157,8,5,12
157,8,2,5
157,1,9,7
157,1,9,4
157,1,2,7
157,1,2,4
158,4,6,1
158,0,8,7
158,0,8,6
158,2,6,1
158,2,8,6
158,9,4,1
158,9,8,7
158,9,2,1
158,9,2,8
158,5,9,7
158,5,9,4
158,5,4,6
158,5,0,7
158,5,0,6
159,8,4,3
159,5,4,3
159,6,8,3
159,0,5,3
159,0,6,3
159,2,5,4
159,2,0,4
159,2,0,5
159,1,6,8
159,1,0,6
159,1,8,4
159,1,0,4
160,6,9,3
160,1,6,2
160,1,6,9
160,5,9,3
160,5,0,10
160,5,0,3
160,5,1,10
160,5,1,9
160,4,0,2
160,4,0,3
160,4,6,2
160,4,6,3
160,7,0,2
160,7,1,2
160,7,0,10
160,7,1,10
161,14,12,5
161,7,12,5
161,15,14,5
161,15,16,14
161,15,16,10
161,4,7,5
161,4,7,13
161,8,7,12
161,8,7,13
161,8,3,12
161,8,3,13
161,2,3,10
161,2,3,12
161,2,16,10
161,2,14,12
161,2,16,14
161,6,3,13
161,6,3,10
161,6,15,10
161,0,4,13
161,0,6,13
161,0,6,15
161,0,15,5
161,0,4,5
162,1,0,6
162,1,7,6
162,1,0,4
162,2,0,6
162,2,0,4
162,5,7,4
162,5,1,4
162,5,1,7
162,3,7,4
162,3,2,4
162,3,7,6
162,3,2,6
163,4,6,1
163,12,4,5
163,12,4,6
163,7,8,6
163,10,6,1
163,10,8,6
163,11,4,5
163,11,7,5
163,11,7,8
163,0,7,5
163,0,7,6
163,0,12,5
163,0,12,6
163,3,10,8
163,3,4,1
163,3,10,1
163,2,11,8
163,2,3,8
163,2,11,4
163,2,3,4
164,3,11,6
164,1,11,6
164,4,11,8
164,4,3,8
164,4,3,11
164,0,1,6
164,0,3,8
164,0,3,6
164,10,0,8
164,10,0,1
164,5,1,11
164,5,10,1
164,5,11,8
164,5,10,8
165,10,3,14
165,10,3,6
165,8,10,14
165,8,10,6
165,4,9,14
165,4,8,14
165,7,3,6
165,0,7,3
165,0,7,1
165,12,4,8
165,12,4,9
165,13,7,6
165,13,7,1
165,2,1,9
165,2,0,1
165,2,0,3
165,2,3,14
165,2,9,14
165,5,13,6
165,5,13,1
165,5,8,6
165,5,12,8
165,5,1,9
165,5,12,9
166,4,5,2
166,4,12,5
166,3,12,7
166,3,12,5
166,3,0,5
166,10,5,2
166,10,0,5
166,11,3,7
166,11,3,0
166,11,6,0
166,11,12,7
166,11,4,12
166,11,6,4
166,8,10,2
166,8,10,0
166,8,6,0
166,8,4,2
166,8,6,4
167,2,0,5
167,8,0,4
167,1,0,4
167,1,2,0
167,7,0,5
167,7,8,0
167,7,8,4
167,7,2,4
167,7,2,5
167,3,2,4
167,3,1,4
167,3,1,2
168,1,8,3
168,1,4,8
168,7,8,3
168,7,4,3
168,7,4,8
168,6,4,3
168,6,1,4
168,0,1,3
168,0,6,3
168,0,6,1
169,4,0,6
169,2,4,3
169,2,4,6
169,5,0,3
169,5,2,3
169,5,2,6
169,1,0,3
169,1,4,3
169,1,4,0
169,7,0,6
169,7,5,6
169,7,5,0
170,5,7,3
170,5,2,3
170,5,7,9
170,5,2,9
170,1,7,3
170,10,1,7
170,8,2,3
170,8,1,3
170,8,10,2
170,8,10,1
170,0,7,9
170,0,10,7
170,0,2,9
170,0,10,2
171,0,2,3
171,4,0,3
171,6,2,3
171,6,4,3
171,7,0,8
171,7,0,2
171,7,6,8
171,7,6,2
171,5,0,8
171,5,4,0
171,1,6,8
171,1,6,4
171,1,5,8
171,1,5,4
172,6,0,1
172,2,1,5
172,7,1,5
172,7,0,5
172,7,0,1
172,4,2,5
172,4,2,6
172,4,0,5
172,4,6,0
172,3,6,1
172,3,2,1
172,3,2,6
173,3,6,8
173,1,0,5
173,1,0,8
173,7,0,5
173,7,6,5
173,7,3,6
173,7,0,8
173,7,3,8
173,4,1,5
173,4,1,8
173,4,6,5
173,4,6,8
174,2,10,14
174,2,10,11
174,15,10,11
174,15,6,11
174,15,6,10
174,8,2,14
174,7,6,10
174,7,13,6
174,7,10,14
174,7,13,14
174,4,6,11
174,4,2,11
174,4,8,2
174,1,4,6
174,1,4,8
174,1,8,14
174,1,13,14
174,1,13,6
175,8,3,5
175,0,3,5
175,0,8,5
175,0,8,6
175,9,8,6
175,1,0,6
175,1,0,3
175,1,6,2
175,1,3,2
175,10,6,2
175,10,9,6
175,4,9,8
175,4,8,3
175,7,10,2
175,7,10,9
175,7,4,9
175,7,3,2
175,7,4,3
176,8,5,6
176,9,5,2
176,9,8,5
176,0,4,6
176,0,8,6
176,0,9,8
176,0,9,2
176,0,7,2
176,0,7,4
176,1,7,4
176,1,5,6
176,1,4,6
176,3,1,5
176,3,1,7
176,3,5,2
176,3,7,2
177,1,3,13
177,14,1,13
177,9,1,12
177,9,1,3
177,9,11,3
177,15,1,12
177,10,3,13
177,10,11,3
177,7,9,12
177,7,9,11
177,7,15,12
177,6,10,11
177,6,7,11
177,6,7,15
177,6,14,1
177,6,15,1
177,8,10,13
177,8,6,10
177,8,14,13
177,8,6,14
178,2,1,9
178,3,1,9
178,7,2,9
178,7,2,0
178,6,2,0
178,6,2,1
178,5,3,9
178,5,3,0
178,5,7,9
178,5,7,0
178,10,3,1
178,10,6,1
178,10,3,0
178,10,6,0
179,6,3,9
179,2,3,9
179,2,3,8
179,1,3,8
179,1,6,3
179,1,4,8
179,1,6,4
179,5,4,8
179,5,2,8
179,7,5,2
179,7,6,4
179,7,5,4
179,10,2,9
179,10,7,2
179,10,6,9
179,10,7,6
180,0,5,4
180,0,5,10
180,11,2,4
180,11,5,4
180,11,5,7
180,14,11,2
180,14,11,7
180,1,2,4
180,1,0,4
180,13,0,10
180,13,1,2
180,13,1,0
180,12,14,10
180,12,14,2
180,12,13,10
180,12,13,2
180,8,5,7
180,8,14,7
180,8,5,10
180,8,14,10
181,3,4,6
181,2,3,6
181,7,3,4
181,7,2,3
181,5,7,4
181,5,4,6
181,5,10,6
181,1,2,8
181,1,10,8
181,1,10,6
181,0,10,8
181,0,5,10
181,0,5,7
181,0,2,8
181,0,7,2
181,9,2,6
181,9,1,6
181,9,1,2
182,9,10,4
182,12,7,13
182,0,10,13
182,0,7,13
182,0,7,10
182,3,7,10
182,3,9,10
182,3,9,7
182,6,10,4
182,6,12,4
182,6,10,13
182,6,12,13
182,5,9,7
182,5,12,7
182,5,9,4
182,5,12,4
183,2,10,11
183,4,10,11
183,0,8,3
183,0,2,11
183,0,8,2
183,1,2,10
183,1,8,2
183,1,8,3
183,1,4,3
183,1,4,10
183,9,0,3
183,7,4,11
183,7,0,11
183,5,9,0
183,5,7,0
183,6,7,4
183,6,5,7
183,6,5,9
183,6,4,3
183,6,9,3
184,5,6,3
184,0,6,2
184,0,5,3
184,4,6,2
184,4,5,6
184,7,6,3
184,7,0,3
184,7,0,6
184,1,0,2
184,1,0,5
184,1,4,2
184,1,4,5
185,1,6,7
185,11,6,4
185,11,1,6
185,8,5,6
185,2,6,7
185,2,5,7
185,2,5,6
185,10,1,7
185,10,5,7
185,10,3,5
185,9,8,5
185,9,3,5
185,9,3,4
185,9,6,4
185,9,8,6
185,0,10,1
185,0,10,3
185,0,11,1
185,0,11,4
185,0,3,4
186,7,8,5
186,6,8,5
186,6,8,0
186,1,2,0
186,1,8,0
186,1,7,8
186,9,6,0
186,9,2,0
186,9,1,2
186,9,7,5
186,9,1,7
186,4,6,5
186,4,9,5
186,3,9,6
186,3,4,6
186,3,4,9
187,3,4,7
187,3,9,7
187,1,4,5
187,1,4,7
187,1,9,7
187,2,1,5
187,2,4,5
187,6,1,9
187,6,2,1
187,6,3,9
187,6,2,3
187,0,3,4
187,0,2,4
187,0,2,3
188,1,3,0
188,5,6,3
188,5,1,3
188,9,3,0
188,9,6,3
188,2,1,0
188,8,9,0
188,8,2,0
188,8,2,9
188,7,2,1
188,7,2,9
188,7,5,1
188,7,5,6
188,7,9,6
189,10,1,9
189,3,10,0
189,7,11,0
189,7,1,9
189,7,11,9
189,2,10,0
189,2,11,0
189,2,10,9
189,2,11,9
189,6,3,1
189,8,10,1
189,8,3,1
189,8,3,10
189,4,7,1
189,4,6,1
189,4,7,0
189,4,3,0
189,4,6,3
190,4,11,0
190,10,8,6
190,10,4,0
190,10,11,0
190,10,8,11
190,2,8,6
190,2,8,11
190,3,4,6
190,3,10,6
190,3,10,4
190,1,2,6
190,1,4,7
190,1,4,6
190,5,2,11
190,5,4,7
190,5,4,11
190,5,1,7
190,5,1,2
191,11,12,3
191,7,9,1
191,7,9,3
191,7,11,1
191,8,9,1
191,10,11,3
191,10,7,3
191,10,7,11
191,2,8,1
191,2,8,12
191,2,11,1
191,2,11,12
191,4,12,3
191,4,9,3
191,6,8,12
191,6,4,12
191,6,8,9
191,6,4,9
192,8,4,7
192,13,0,7
192,13,4,7
192,9,0,5
192,9,4,5
192,2,8,7
192,1,4,5
192,1,8,4
192,11,9,0
192,11,9,4
192,11,13,0
192,11,13,4
192,10,0,5
192,10,1,5
192,10,1,0
192,3,1,0
192,3,1,8
192,3,2,8
192,3,0,7
192,3,2,7
193,3,2,9
193,4,3,2
193,8,3,5
193,8,3,9
193,6,2,5
193,6,4,2
193,7,2,5
193,7,8,5
193,1,2,9
193,1,8,9
193,1,7,2
193,1,7,8
193,10,6,5
193,10,6,4
193,10,3,5
193,10,4,3
194,1,10,11
194,14,7,11
194,8,1,11
194,8,7,1
194,3,13,12
194,3,10,11
194,3,14,11
194,16,7,1
194,16,13,1
194,0,7,11
194,0,8,11
194,0,8,7
194,2,14,12
194,2,3,12
194,2,3,14
194,6,13,1
194,6,3,13
194,6,1,10
194,6,3,10
194,5,13,12
194,5,16,13
194,5,16,7
194,5,14,12
194,5,14,7
195,10,13,7
195,10,14,7
195,3,13,8
195,2,10,13
195,2,10,14
195,4,13,7
195,4,3,13
195,6,3,8
195,6,3,14
195,6,2,8
195,6,2,14
195,0,13,8
195,0,2,8
195,0,2,13
195,1,14,7
195,1,4,7
195,1,4,14
195,5,3,14
195,5,4,14
195,5,4,3
196,2,8,10
196,7,2,10
196,4,8,11
196,4,8,10
196,4,7,10
196,9,8,11
196,9,2,8
196,5,7,2
196,5,4,7
196,5,4,11
196,1,9,2
196,1,5,2
196,12,5,11
196,12,1,5
196,12,9,11
196,12,1,9
197,6,7,10
197,2,7,10
197,11,2,0
197,11,2,7
197,11,6,7
197,4,2,10
197,14,11,0
197,14,11,6
197,14,2,0
197,14,3,2
197,12,3,2
197,12,4,2
197,12,14,6
197,12,14,3
197,12,6,10
197,12,4,10
198,14,8,9
198,14,8,10
198,14,2,10
198,7,8,9
198,7,2,9
198,7,2,15
198,12,2,10
198,12,2,15
198,11,2,9
198,11,14,9
198,11,14,2
198,1,7,15
198,1,12,15
198,1,12,10
198,1,8,10
198,1,7,8
199,7,10,9
199,6,10,9
199,6,8,9
199,3,0,11
199,2,6,10
199,2,3,11
199,2,7,10
199,2,3,7
199,5,3,7
199,5,3,0
199,5,7,9
199,5,8,9
199,5,0,8
199,4,2,11
199,4,2,6
199,4,0,11
199,4,0,8
199,4,6,8
200,1,0,2
200,8,0,2
200,8,0,7
200,3,0,7
200,3,1,0
200,4,3,7
200,4,3,1
200,5,8,2
200,5,1,2
200,5,4,1
200,6,8,7
200,6,4,7
200,6,5,8
200,6,5,4
201,7,9,8
201,12,9,6
201,10,9,6
201,10,7,9
201,11,7,6
201,11,7,8
201,2,9,8
201,2,12,9
201,2,11,8
201,4,7,6
201,4,10,6
201,4,10,7
201,3,12,6
201,3,11,6
201,3,2,12
201,3,2,11
202,6,9,7
202,8,9,7
202,4,9,2
202,4,6,9
202,3,8,2
202,3,8,7
202,3,6,2
202,3,6,7
202,1,9,2
202,1,8,2
202,1,8,9
202,5,6,2
202,5,4,2
202,5,4,6
203,4,2,8
203,10,2,8
203,6,4,8
203,6,10,8
203,3,4,0
203,3,4,2
203,3,10,0
203,3,10,2
203,1,10,0
203,1,6,10
203,1,4,0
203,1,6,4
204,9,3,11
204,13,2,11
204,5,3,11
204,5,2,11
204,4,9,3
204,4,2,12
204,4,13,2
204,8,5,3
204,8,5,2
204,7,4,12
204,7,4,3
204,7,2,12
204,1,4,9
204,0,13,11
204,0,4,13
204,0,1,4
204,0,9,11
204,0,1,9
204,6,8,3
204,6,8,2
204,6,7,3
204,6,7,2
205,2,3,0
205,9,12,0
205,9,12,4
